unique_ID,smiles,InChI,pka_type,pka_value,T,remarks,method,assessment,ref,ref_remarks,entry_remarks,original_IUPAC_names,name_contributors,num_name_contributors,original_IUPAC_nicknames,source,pressure,acidity_label,original_T,cosolvent,data_source,chembl_id,units,mol_hash
perrin_supp7616,NC[C@H](N)C(=O)O,"InChI=1S/C3H8N2O2/c4-1-2(5)3(6)7/h2H,1,4-5H2,(H,6,7)/t2-/m0/s1",pKaH2,1.59,25,"C=0.01-0.001M, I=0.1(KCl), f[H+]=0.782, concentration constants",E3bg,Approximate,S10,,,"2,3-Diaminopropionic acid","['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1']",4.0,,perrin_supp,,AH,,,IUPAC_large,,,ad0afa0e
perrin_supp7617,COC(=O)C(N)CN,"InChI=1S/C4H10N2O2/c1-8-4(7)3(6)2-5/h3H,2,5-6H2,1H3",pKaH1,8.33,25,"C=0.01-0.001M, I=0.1(KCl), f[H+]=0.782, concentration constants",E3bg,Approximate,S10,,,"2,3-Diaminopropionic acid methyl ester","['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1']",3.0,,perrin_supp,,AH,,,IUPAC_large,,,955cae7c
perrin_supp7619,CCSCCC(N)C(=O)O,"InChI=1S/C6H13NO2S/c1-2-10-4-3-5(7)6(8)9/h5H,2-4,7H2,1H3,(H,8,9)",pKa1,9.02,25,"I=0.1(KNO3), concentration constant",E3bg,Approximate,L12,,,DL-Ethionine-,"['OPSIN_name1', 'manual_only_one']",2.0,,perrin_supp,,A,,,IUPAC_large,,,1b36d7dc
perrin_supp7620,CCNc1ccccc1C(=O)O,"InChI=1S/C9H11NO2/c1-2-10-8-6-4-3-5-7(8)9(11)12/h3-6,10H,2H2,1H3,(H,11,12)",pKaH1,1.85,22,C=0.002-0.005M; I=0.1 (KCl),E3bg,Uncertain,U2,,,2-Ethylaminobenzoic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1']",3.0,,perrin_supp,,AH,,,IUPAC_large,,,e2657d20
perrin_supp7623,NCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCC(=O)O)C(=O)O,"InChI=1S/C13H19N5O6/c14-4-10(19)17-9(3-7-5-15-6-16-7)12(22)18-8(13(23)24)1-2-11(20)21/h5-6,8-9H,1-4,14H2,(H,15,16)(H,17,19)(H,18,22)(H,20,21)(H,23,24)/t8-,9-/m0/s1",pKa1,6.65,25,"C=0.01-0.001M, I=0.1(KCl), concentration constant",E3bg,Approximate,S13,,,"L-Glutamic acid, glycyl-L-histidyl-",['manual_inconsistent'],1.0,,perrin_supp,,A,,,IUPAC_large,,,08c72bd3
perrin_supp7627,N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)O,"InChI=1S/C8H14N2O6/c9-4(3-11)7(14)10-5(8(15)16)1-2-6(12)13/h4-5,11H,1-3,9H2,(H,10,14)(H,12,13)(H,15,16)/t4-,5-/m0/s1",pKaH1,2.94,25,"I=0.15(KCl), C=0.002M, concentration constants",E3bg,Approximate,F13,,,"L-Glutamic acid, L-seryl-","['OPSIN_name1', 'chemaxon_name1']",2.0,,perrin_supp,,AH,,,IUPAC_large,,,7ba8abb9
perrin_supp7628,COC(=O)CC[C@H](N)C(=O)OC,"InChI=1S/C7H13NO4/c1-11-6(9)4-3-5(8)7(10)12-2/h5H,3-4,8H2,1-2H3/t5-/m0/s1",pKaH1,7.03,25,Corrected from I=0.1(KCl) ; f+=0.772,E3bg,Approximate,H26,,,Glutamic acid dimethyl ester,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1']",4.0,,perrin_supp,,AH,,,IUPAC_large,,,73d6718e
perrin_supp7632,CC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)NCC(=O)O,"InChI=1S/C14H20N6O6/c1-8(21)16-4-11(22)17-5-12(23)20-10(2-9-3-15-7-19-9)14(26)18-6-13(24)25/h3,7,10H,2,4-6H2,1H3,(H,15,19)(H,16,21)(H,17,22)(H,18,26)(H,20,23)(H,24,25)/t10-/m0/s1",pKaH1,3.29,25,"I=0.16, ""mixed"" constants",E3bg,Approximate,B105,,,"glycine, acetylglycylglycyl-L-histidyl-",['manual_inconsistent'],1.0,,perrin_supp,,AH,,,IUPAC_large,,,709ef88f
perrin_supp7633,C[C@H](NCc1ccccc1)C(=O)NCC(=O)O,"InChI=1S/C12H16N2O3/c1-9(12(17)14-8-11(15)16)13-7-10-5-3-2-4-6-10/h2-6,9,13H,7-8H2,1H3,(H,14,17)(H,15,16)/t9-/m0/s1",pKaH1,3.28,25,"I=0.12(NaCl), , ""mixed"" constants",E,Approximate,S4,,,"glycine, N-benzylalanyl-","['OPSIN_name1', 'chemaxon_name1']",2.0,,perrin_supp,,AH,,,IUPAC_large,,,2dea0c3f
perrin_supp7635,COCCN(CCOC)CC(=O)O,"InChI=1S/C8H17NO4/c1-12-5-3-9(4-6-13-2)7-8(10)11/h3-7H2,1-2H3,(H,10,11)",pKaH1,1.89,25,C=0.02M,E3bg,Approximate,R9,,,"glycine, N,N-bis(2-methoxyethyl) -","['chemaxon_name1', 'manual_only_one']",2.0,,perrin_supp,,AH,,,IUPAC_large,,,9570f21e
perrin_supp7636,O=C(O)CNC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CNC(=O)OCc1ccccc1,"InChI=1S/C18H21N5O6/c24-15(8-21-18(28)29-10-12-4-2-1-3-5-12)23-14(6-13-7-19-11-22-13)17(27)20-9-16(25)26/h1-5,7,11,14H,6,8-10H2,(H,19,22)(H,20,27)(H,21,28)(H,23,24)(H,25,26)/t14-/m0/s1",pKaH1,6.7,25,I=0.1(KCl),E3bg,Uncertain,K33,,,"glycine, N-carbobenzoxyglycyl-L-histidyl-",['manual_inconsistent'],1.0,,perrin_supp,,AH,,,IUPAC_large,,,beedcb50
perrin_supp7638,CN(CC(=O)O)C1CCCCC1,"InChI=1S/C9H17NO2/c1-10(7-9(11)12)8-5-3-2-4-6-8/h8H,2-7H2,1H3,(H,11,12)",pKaH1,1.96,25,C=0.02M,E3bg,Approximate,R9,,,"glycine, N-cyclohexyl-N-methyl-","['OPSIN_name1', 'chemaxon_name1']",2.0,,perrin_supp,,AH,,,IUPAC_large,,,2931358b
perrin_supp7642,NCC(=O)N[C@@H](CS)C(=O)NCC(=O)O,"InChI=1S/C7H13N3O4S/c8-1-5(11)10-4(3-15)7(14)9-2-6(12)13/h4,15H,1-3,8H2,(H,9,14)(H,10,11)(H,12,13)/t4-/m0/s1",pKaH1,7.82,30,"I=0.1 (KCl), , ""mixed"" constants",E3bg,Uncertain,L23,,,"glycine, glycyl-L-cysteinyl-","['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1']",3.0,,perrin_supp,,AH,,,IUPAC_large,,,55366ebc
perrin_supp7646,N[C@@H](Cc1cnc[nH]1)C(=O)NCC(=O)O,"InChI=1S/C8H12N4O3/c9-6(1-5-2-10-4-12-5)8(15)11-3-7(13)14/h2,4,6H,1,3,9H2,(H,10,12)(H,11,15)(H,13,14)/t6-/m0/s1",pKa1,5.96,25,"C=0.01-0.001M, I=0.1(KCl), concentration constants",E3bg,Approximate,S13,,,"glycine, L-histidyl-",['manual_inconsistent'],1.0,,perrin_supp,,A,,,IUPAC_large,,,d2438cde
perrin_supp7650,NC(=O)CNC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1,"InChI=1S/C21H26N6O5/c22-18(28)11-24-19(29)16(9-15-10-23-13-25-15)26-20(30)17-7-4-8-27(17)21(31)32-12-14-5-2-1-3-6-14/h1-3,5-6,10,13,16-17H,4,7-9,11-12H2,(H2,22,28)(H,23,25)(H,24,29)(H,26,30)/t16-,17-/m0/s1",pKaH1,6.42,25,"C=0.05M, as nitrate, I=0.11(NaNO3), ""mixed"" constant",E3bg,Approximate,K25,,,"glycine, amide, carbobenzoxy-L-prolyl-L-histidyl-",['manual_inconsistent'],1.0,,perrin_supp,,AH,,,IUPAC_large,,,864eda07
perrin_supp7653,CCOC(=O)CN(CC)CC,"InChI=1S/C8H17NO2/c1-4-9(5-2)7-8(10)11-6-3/h4-7H2,1-3H3",pKaH1,7.82,25,C=0.02M,E3bg,Approximate,R9,,,"glycine, ethyl ester, N,N-diethyl-","['OPSIN_name1', 'manual_only_one']",2.0,,perrin_supp,,AH,,,IUPAC_large,,,d2dc6d9d
perrin_supp7657,N=C(N)NOCC(=O)O,"InChI=1S/C3H7N3O3/c4-3(5)6-9-1-2(7)8/h1H2,(H,7,8)(H4,4,5,6)",pKaH1,2.68,23,C=0.05M,E3bg,Uncertain,B62,,,Guanidinyloxyacetic acid,"['OPSIN_name1', 'chemaxon_name1']",2.0,,perrin_supp,,AH,23+2,,IUPAC_large,,,04b4f7cf
perrin_supp7658,N=C(N)NOCCCC(=O)O,"InChI=1S/C5H11N3O3/c6-5(7)8-11-3-1-2-4(9)10/h1-3H2,(H,9,10)(H4,6,7,8)",pKaH1,4.07,23,C=0.05M,E3bg,Uncertain,B62,,,γ-Guanidinyloxybutyric acid,"['OPSIN_name1', 'chemaxon_name1']",2.0,,perrin_supp,,AH,23+2,,IUPAC_large,,,0b06fe7b
perrin_supp7660,CC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,"InChI=1S/C12H17N5O5/c1-7(18)14-4-10(19)15-5-11(20)17-9(12(21)22)2-8-3-13-6-16-8/h3,6,9H,2,4-5H2,1H3,(H,13,16)(H,14,18)(H,15,19)(H,17,20)(H,21,22)/t9-/m0/s1",pKaH1,3.08,25,"I=0.16, ""mixed"" constants",E3bg,Approximate,B105,,,"L-Histidine, acetylglycylglycyl-",['manual_inconsistent'],1.0,,perrin_supp,,AH,,,IUPAC_large,,,bd65bb09
perrin_supp7664,N[C@@H](Cc1cn(Cc2ccccc2)cn1)C(=O)O,"InChI=1S/C13H15N3O2/c14-12(13(17)18)6-11-8-16(9-15-11)7-10-4-2-1-3-5-10/h1-5,8-9,12H,6-7,14H2,(H,17,18)/t12-/m0/s1",pKaH2,1.96,25,"C=0.01-0.001M, I=0.1(KCl)",E3bg,Approximate,W7,,,"histidine, 1-benzyl-","['OPSIN_name1', 'chemaxon_name1']",2.0,,perrin_supp,,AH,,,IUPAC_large,,,706cac1f
perrin_supp7665,O=C(CCNC(=O)OCc1ccccc1)N[C@@H](Cc1cnc[nH]1)C(=O)O,"InChI=1S/C17H20N4O5/c22-15(21-14(16(23)24)8-13-9-18-11-20-13)6-7-19-17(25)26-10-12-4-2-1-3-5-12/h1-5,9,11,14H,6-8,10H2,(H,18,20)(H,19,25)(H,21,22)(H,23,24)/t14-/m0/s1",pKaH1,2.69,25,I=0.02-0.1(KCl),E3bg,Approximate,P40,,,"L-Histidine, N-benzyloxycarbonyl-β-alanyl-",['manual_inconsistent'],1.0,,perrin_supp,,AH,,,IUPAC_large,,,3eae6c57
perrin_supp7672,NC(=O)C(N)Cc1c[nH]cn1,"InChI=1S/C6H10N4O/c7-5(6(8)11)1-4-2-9-3-10-4/h2-3,5H,1,7H2,(H2,8,11)(H,9,10)",pKaH1,7.53,25,"C=0.01-0.001M, I=0.1(KCl), concentration constants",E3bg,Approximate,S13,,,"DL-Histidine, amide-",['manual_no_smiles'],1.0,,perrin_supp,,AH,,,IUPAC_large,,,8313112e
perrin_supp7673,NC(=O)[C@@H](N)Cc1cn(Cc2ccccc2)cn1,"InChI=1S/C13H16N4O/c14-12(13(15)18)6-11-8-17(9-16-11)7-10-4-2-1-3-5-10/h1-5,8-9,12H,6-7,14H2,(H2,15,18)/t12-/m0/s1",pKaH1,7.63,25,"C=0.01-0.001M, I=0.1 (KCl), f_H+=0.782, concentration constants",E3bg,Approximate,S15,,,"histidine, 1-benzyl-  amide-",['manual_no_smiles'],1.0,,perrin_supp,,AH,,,IUPAC_large,,,0d3b0a27
perrin_supp7674,NCC(=O)NCC(=O)N[C@@H](Cc1cnc[nH]1)C(N)=O,"InChI=1S/C10H16N6O3/c11-2-8(17)14-4-9(18)16-7(10(12)19)1-6-3-13-5-15-6/h3,5,7H,1-2,4,11H2,(H2,12,19)(H,13,15)(H,14,17)(H,16,18)/t7-/m0/s1",pKaH1,8.11,25,"C=0.01-0.001M, I=0.1(KCl), concentration constants",E3bg,Approximate,S13,,,"L-Histidine, amide, glycylglycyl-",['manual_inconsistent'],1.0,,perrin_supp,,AH,,,IUPAC_large,,,35f099e5
perrin_supp7675,NNC(=O)[C@@H](N)Cc1cnc[nH]1,"InChI=1S/C6H11N5O/c7-5(6(12)11-8)1-4-2-9-3-10-4/h2-3,5H,1,7-8H2,(H,9,10)(H,11,12)/t5-/m0/s1",pKaH2,5.32,25,"C=0.01-0.001M, I=0.1(KCl)",E3bg,Approximate,W7,,,Histidine hydrazide,['manual_inconsistent'],1.0,,perrin_supp,,AH,,,IUPAC_large,,,255a694a
perrin_supp7680,O=C1N[C@@H](Cc2cnc[nH]2)C(=O)N[C@H]1Cc1cnc[nH]1,"InChI=1S/C12H14N6O2/c19-11-9(1-7-3-13-5-15-7)17-12(20)10(18-11)2-8-4-14-6-16-8/h3-6,9-10H,1-2H2,(H,13,15)(H,14,16)(H,17,20)(H,18,19)/t9-,10-/m0/s1",pKaH1,6.77,25,"C=0.01-0.001M, I=0.1(KCl), concentration constants",E3bg,Approximate,S14,,,cyclo-Histidylhistidyl,['manual_no_smiles'],1.0,,perrin_supp,,AH,,,IUPAC_large,,,435c46d9
perrin_supp7683,NC(CCS)C(=O)O,"InChI=1S/C4H9NO2S/c5-3(1-2-8)4(6)7/h3,8H,1-2,5H2,(H,6,7)",pKa1,8.7,30,"C=0.005M, I=0.3(KCl), constants",E3bg,Uncertain,F16,,,DL-Homocysteine,"['OPSIN_name1', 'cirpy_name1', 'pubchem_name1']",3.0,,perrin_supp,,A,,,IUPAC_large,,,b175b778
perrin_supp7686,O=C(O)Cc1c[nH]cn1,"InChI=1S/C5H6N2O2/c8-5(9)1-4-2-6-3-7-4/h2-3H,1H2,(H,6,7)(H,8,9)",pKaH1,2.84,25,"C=0.01-0.001M, I=0.1 (KCl), f_H+=0.782, concentration constants",E3bg,Approximate,S15,,,4(5)-Imidazolylacetic acid,"['chemaxon_name1', 'manual_only_one']",2.0,,perrin_supp,,AH,,,IUPAC_large,,,b4b000ae
perrin_supp7688,CC[C@@](C)(O)[C@H](N)C(=O)O,"InChI=1S/C6H13NO3/c1-3-6(2,10)4(7)5(8)9/h4,10H,3,7H2,1-2H3,(H,8,9)/t4-,6-/m1/s1",pKaH1,2.25,,,,,K6,,,"isoleucine, β-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2.0,,perrin_supp,,AH,,,IUPAC_large,,,9831d39d
perrin_supp7690,CC[C@H](C)[C@H](N)C(=O)OC,"InChI=1S/C7H15NO2/c1-4-5(2)6(8)7(9)10-3/h5-6H,4,8H2,1-3H3/t5-,6-/m0/s1",pKaH1,7.542,25,"Corrected from I=0.1(KCl), f=0.772",E3bg,Approximate,H25,,,Isoleucine methyl ester,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1']",4.0,,perrin_supp,,AH,,,IUPAC_large,,,695a770c
perrin_supp7692,CC(C)C(O)[C@H](N)C(=O)O,"InChI=1S/C6H13NO3/c1-3(2)5(8)4(7)6(9)10/h3-5,8H,7H2,1-2H3,(H,9,10)/t4-,5?/m0/s1",pKaH1(threo),2.32,20,"I=0.1 (KCl), C=0.001M, ""mixed"" constants",E3bg,Approximate,K38,,,"leucine, 3-hydroxy-","['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1']",4.0,,perrin_supp,,AH,,,IUPAC_large,,,3b7ef13e
perrin_supp7693,CC(C)C(O)[C@](C)(N)C(=O)O,"InChI=1S/C7H15NO3/c1-4(2)5(9)7(3,8)6(10)11/h4-5,9H,8H2,1-3H3,(H,10,11)/t5?,7-/m0/s1",pKaH1(threo),2.62,20,"I=0.1 (KCl), C=0.001M, ""mixed"" constants",E3bg,Approximate,K38,,,"leucine, 3-hydroxy-2-methyl-","['OPSIN_name1', 'chemaxon_name1']",2.0,,perrin_supp,,AH,,,IUPAC_large,,,f2c13c80
perrin_supp7696,COC(=O)[C@@H](N)CC(C)C,"InChI=1S/C7H15NO2/c1-5(2)4-6(8)7(9)10-3/h5-6H,4,8H2,1-3H3/t6-/m0/s1",pKaH1,7.62,25,"Corrected from I=0.11(KCl), f+= 0.772",E3bg,Approximate,H26,,,Leucine methyl ester,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1']",4.0,,perrin_supp,,AH,,,IUPAC_large,,,84b005ad
perrin_supp7697,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)Cc1c[nH]cn1,"InChI=1S/C13H22N4O3/c1-8(2)4-11(13(19)20-3)17-12(18)10(14)5-9-6-15-7-16-9/h6-8,10-11H,4-5,14H2,1-3H3,(H,15,16)(H,17,18)/t10-,11-/m0/s1",pKaH2,6.12,25,"C=0.01-0.001M, I=0.1 (KCl)",E3bg,Approximate,W7,,,L-Leucine methyl ester L-histidyl-,['manual_no_smiles'],1.0,,perrin_supp,,AH,,,IUPAC_large,,,5f6db510
perrin_supp7699,CC(=O)N[C@@H](CCCCN)C(=O)O,"InChI=1S/C8H16N2O3/c1-6(11)10-7(8(12)13)4-2-3-5-9/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1",pKa1,10.53,20,"I=0.1, ""mixed"" constant",E3bg,Approximate,H31,,,"lysine, α-N-acetyl-","['chemaxon_name1', 'manual_only_one']",2.0,,perrin_supp,,A,,,IUPAC_large,,,d6c0423e
perrin_supp7700,CC(=O)NCCCC[C@H](N)C(=O)O,"InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1",pKa1,9.46,20,"I=0.1(KNO3).,  ""mixed"" constant",E3bg,Approximate,H31,,,"lysine, omega-N-acetyl-",['manual_no_smiles'],1.0,,perrin_supp,,A,,,IUPAC_large,,,5ac266ea
perrin_supp7705,CSCCC(C)(N)C(=O)O,"InChI=1S/C6H13NO2S/c1-6(7,5(8)9)3-4-10-2/h3-4,7H2,1-2H3,(H,8,9)",pKa1,9.45,30,"I=0.15 (KCl), constant",E3bg,Approximate,F18,,,"DL-Methionine, a-methyl-",['manual_no_smiles'],1.0,,perrin_supp,,AH,,,IUPAC_large,,,e1b8033c
perrin_supp7707,COC(=O)[C@@H](N)CCSC,"InChI=1S/C6H13NO2S/c1-9-6(8)5(7)3-4-10-2/h5H,3-4,7H2,1-2H3/t5-/m0/s1",pKaH1,7.09,25,Corrected from I=0.1 (KCl) ; f+= 0.772 contained traces of free acid,E3bg,Uncertain,H26,,,Methionine methyl ester,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1']",4.0,,perrin_supp,,AH,,,IUPAC_large,,,ad40d754
perrin_supp7708,O=C(O)C#CCN1CCOCC1,"InChI=1S/C8H11NO3/c10-8(11)2-1-3-9-4-6-12-7-5-9/h3-7H2,(H,10,11)",pKaH1,1.79,20,C=0.01M,E3bg,Approximate,J7,,,4-Morpholinobut-2-ynoic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1']",4.0,,perrin_supp,,AH,,,IUPAC_large,,,de783094
perrin_supp7712,CCCC(O)[C@H](N)C(=O)O,"InChI=1S/C6H13NO3/c1-2-3-4(8)5(7)6(9)10/h4-5,8H,2-3,7H2,1H3,(H,9,10)/t4?,5-/m0/s1",pKaH1(threo),2.37,20,"I=0.1(KCl), C=0.001M, ""mixed"" constants",E3bg,Approximate,K38,,,3-hydroxy- Norleucine,"['OPSIN_name1', 'chemaxon_name1']",2.0,,perrin_supp,,AH,,,IUPAC_large,,,cc806137
perrin_supp7713,CCCC[C@H](N)C(=O)OC,"InChI=1S/C7H15NO2/c1-3-4-5-6(8)7(9)10-2/h6H,3-5,8H2,1-2H3/t6-/m0/s1",pKaH1,7.682,25,Corrected from I=0.1 (KCl); f+= 0.772,E3bg,Approximate,H25,,,Norleucine methyl ester,"['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1']",3.0,,perrin_supp,,AH,,,IUPAC_large,,,9e99f32b
perrin_supp7716,CCC(O)[C@H](N)C(=O)O,"InChI=1S/C5H11NO3/c1-2-3(7)4(6)5(8)9/h3-4,7H,2,6H2,1H3,(H,8,9)/t3?,4-/m0/s1",pKaH1(threo),2.32,20,"I=0.1 (KCl), C=0.001M, - ""mixed"" constants",E3bg,Approximate,K38,,,3-hydroxy- Norvaline,"['OPSIN_name1', 'chemaxon_name1']",2.0,,perrin_supp,,AH,,,IUPAC_large,,,e2c31155
perrin_supp7717,CCC[C@H](N)C(=O)OC,"InChI=1S/C6H13NO2/c1-3-4-5(7)6(8)9-2/h5H,3-4,7H2,1-2H3/t5-/m0/s1",pKaH1,7.662,25,Corrected from I=0.1(KCl) f+=0.772,E3bg,Approximate,H25,,,Norvaline methyl ester,"['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1']",3.0,,perrin_supp,,AH,,,IUPAC_large,,,c5b569c9
perrin_supp7720,CSC(C)(C)[C@H](N)C(=O)O,"InChI=1S/C6H13NO2S/c1-6(2,10-3)4(7)5(8)9/h4H,7H2,1-3H3,(H,8,9)/t4-/m1/s1",pKaH2,8.48,22,"C=0.004M, I=0.1(KNO3) ""mixed"" constant",E3bg,Approximate,S59,,,"penicillamine, S-methyl-","['OPSIN_name1', 'manual_only_one']",2.0,,perrin_supp,,AH,,,IUPAC_large,,,1cb066e9
perrin_supp7721,COC(=O)[C@@H](N)C(C)(C)S,"InChI=1S/C6H13NO2S/c1-6(2,10)4(7)5(8)9-3/h4,10H,7H2,1-3H3/t4-/m1/s1",pKaH1,6.3,22,"C=0.004M, I=0.1(KNO3). ""mixed"" constants",E3bg,Approximate,S59,,,Penicillamine methyl ester,['manual_inconsistent'],1.0,,perrin_supp,,AH,,,IUPAC_large,,,090b424b
perrin_supp7723,NC(CC(=O)O)c1ccccc1,"InChI=1S/C9H11NO2/c10-8(6-9(11)12)7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)",pKa1,9.0,30,"I=0,  C=0.005M, ""mixed"" constant",E3bg,Approximate,F17,,,DL-β-Phenylalanine,"['OPSIN_name1', 'manual_only_one']",2.0,,perrin_supp,,A,,,IUPAC_large,,,c9d094fd
perrin_supp7726,N#CCCNC(CC(=O)O)c1ccccc1,"InChI=1S/C12H14N2O2/c13-7-4-8-14-11(9-12(15)16)10-5-2-1-3-6-10/h1-3,5-6,11,14H,4,8-9H2,(H,15,16)",pKaH1,6.6,30,"I=0.15, ""mixed"" constant",E3bg,Uncertain,F17,,,"DL-β-Phenylalanine, N-cyanoethyl-","['OPSIN_name1', 'manual_only_one']",2.0,,perrin_supp,,AH,,,IUPAC_large,,,478f50ae
perrin_supp7727,CC(C#N)CNC(CC(=O)O)c1ccccc1,"InChI=1S/C13H16N2O2/c1-10(8-14)9-15-12(7-13(16)17)11-5-3-2-4-6-11/h2-6,10,12,15H,7,9H2,1H3,(H,16,17)",pKaH1,6.35,30,"I=0.15, ""mixed"" constant",E3bg,Uncertain,F17,,,"DL-β-Phenylalanine, N-2-cyanopropyl-","['OPSIN_name1', 'manual_only_one']",2.0,,perrin_supp,,AH,,,IUPAC_large,,,e98d0288
perrin_supp7730,CC(=O)CCNC(CC(=O)O)c1ccccc1,"InChI=1S/C13H17NO3/c1-10(15)7-8-14-12(9-13(16)17)11-5-3-2-4-6-11/h2-6,12,14H,7-9H2,1H3,(H,16,17)",pKa1,8.6,30,"I=0.15, ""mixed"" constant",E3bg,Uncertain,F17,,,"DL-β-Phenylalanine, N-methylcarbonylethyl-","['OPSIN_name1', 'manual_only_one']",2.0,,perrin_supp,,A,,,IUPAC_large,,,98e3e025
perrin_supp7732,CS(=O)(=O)CCNC(CC(=O)O)c1ccccc1,"InChI=1S/C12H17NO4S/c1-18(16,17)8-7-13-11(9-12(14)15)10-5-3-2-4-6-10/h2-6,11,13H,7-9H2,1H3,(H,14,15)",pKaH1,5.87,30,"I=0.15, ""mixed"" constant",E3bg,Uncertain,F17,,,"DL-β-Phenylalanine, N-methylsulphonylethyl-","['OPSIN_name1', 'manual_only_one']",2.0,,perrin_supp,,AH,,,IUPAC_large,,,0648ba6c
perrin_supp7733,CC(C)(C)OC(=O)CC(N)c1ccccc1,"InChI=1S/C13H19NO2/c1-13(2,3)16-12(15)9-11(14)10-7-5-4-6-8-10/h4-8,11H,9,14H2,1-3H3",pKaH1,6.64,20,,E,,B55,,,DL-β-Phenylalanine t-butyl ester,"['OPSIN_name1', 'manual_only_one']",2.0,,perrin_supp,,AH,,,IUPAC_large,,,3d127762
perrin_supp7734,CCOC(=O)C[C@@H](N)c1ccccc1,"InChI=1S/C11H15NO2/c1-2-14-11(13)8-10(12)9-6-4-3-5-7-9/h3-7,10H,2,8,12H2,1H3/t10-/m1/s1",pKaH1,7.12,25,Corrected from I=0.1 (KCl) f+=0.772,E3bg,Approximate,B55,,,β-Phenylalanine ethyl ester,['manual_inconsistent'],1.0,,perrin_supp,,AH,,,IUPAC_large,,,750a6d19
perrin_supp7735,COC(=O)C[C@@H](N)c1ccccc1,"InChI=1S/C10H13NO2/c1-13-10(12)7-9(11)8-5-3-2-4-6-8/h2-6,9H,7,11H2,1H3/t9-/m1/s1",pKaH1,7.05,25,Corrected from I=0.1 (KCl) f+=0.772,E3bg,Approximate,H26,,,β-Phenylalanine methyl ester,['manual_inconsistent'],1.0,,perrin_supp,,AH,,,IUPAC_large,,,d5bb545b
perrin_supp7736,O=C(O)[C@H](CO)Nc1ccccc1,"InChI=1S/C9H11NO3/c11-6-8(9(12)13)10-7-4-2-1-3-5-7/h1-5,8,10-11H,6H2,(H,12,13)/t8-/m0/s1",pKaH1(threo),2.13,20,"I=0.1 (KCl),  C=0.001M, ""mixed"" constants",E3bg,Approximate,K38,,,Phenylserine,"['OPSIN_name1', 'pubchem_name1']",2.0,,perrin_supp,,AH,,,IUPAC_large,,,6f6cd3c9
perrin_supp7737,O=S(=O)(O)CCN1CCN(CCS(=O)(=O)O)CC1,"InChI=1S/C8H18N2O6S2/c11-17(12,13)7-5-9-1-2-10(4-3-9)6-8-18(14,15)16/h1-8H2,(H,11,12,13)(H,14,15,16)",pKa1,3.0,,"C=0.1M, ""mixed"" constants",E3bg,Uncertain,G21,,,"Piperazine-N,N'-bis-(2-ethanesulphonic acid)","['chemaxon_name1', 'pubchem_name1']",2.0,,perrin_supp,,A,,,IUPAC_large,,,1f2080a9
perrin_supp7738,O=C(O)C#CCN1CCNCC1,"InChI=1S/C8H12N2O2/c11-8(12)2-1-5-10-6-3-9-4-7-10/h9H,3-7H2,(H,11,12)",pKaH1,2.78,20,C=0.01M,E3bg,Approximate,J7,,,4-Piperazinobut-2-ynoic acid,"['OPSIN_name1', 'chemaxon_name1']",2.0,,perrin_supp,,AH,,,IUPAC_large,,,627a1fea
perrin_supp7739,O=C(O)C1CCCCN1,"InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)",pKaH2,10.38,20,"I=0.1(KNO3). ""mixed"" constant",E3bg,Approximate,H31,,,Piperidine-2-carboxylic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1']",4.0,,perrin_supp,,AH,,,IUPAC_large,,,de7618f8
